Year,biomass_relative_to_msy,total_biomass,spawning_stock_biomass,total_catch,fishing_mortality,exploitation_rate,total_biomass_relative_to_msy,spawning_stock_relative_to_msy,fishing_mortality_relative_to_msy,catch_relative_to_msy
1961.8995815899584,22.84487541479504,18835978.72359313,7085766.858807679,358152.69062612526,0.5149093944477636,0.1665914406793299,15.52156318339221,19.672563326689996,3.723831976497248,5.056274464593098
1962.1464435146445,18.21212535048425,14981187.347480517,5555769.058830863,290819.32911526057,0.4041890073856612,0.1386737654285201,12.47350330955241,15.659896721666694,2.8887110644043443,4.131835905872526
1962.3933054393303,17.096339493562287,14007128.825452056,5189148.691283548,280503.69366840745,0.3784887427719718,0.1347453131920064,11.796030078592551,14.691531822726088,2.688826566412555,4.062594661073182
1962.6401673640169,21.381062749616632,17446165.573667414,6456310.746125556,360339.716053399,0.4721551831630424,0.1743213617849145,14.862621053713386,18.362187734753693,3.3335922066085115,5.314529422880092
1962.887029288703,21.867075564639283,17768440.916204244,6568393.265431332,378444.0132036431,0.4816492697727375,0.1843198021409877,15.315075056585274,18.767758991569288,3.3791002147295286,5.678355178552805
1963.1338912133888,16.140894142493803,13119928.166357744,4868411.43656308,279108.5335393667,0.3551570998800888,0.139511043355912,11.404403160106536,13.84509031970608,2.513684133600919,4.220656208491025
1963.3807531380755,16.927581762790695,13817661.486643543,5168098.489260424,285620.57045919605,0.372579399683175,0.1490388761953192,12.078816826975071,14.511971593462349,2.694496313647308,4.321035336912916
1963.6276150627616,21.478424576785397,17607536.56901625,6637921.609783143,353268.8585591749,0.4728891564741554,0.1926225751470716,15.47891571197206,18.403201690541454,3.494017299811896,5.346973681956965
1963.874476987448,21.59354660677904,17778612.34667771,6755626.832530965,345830.1349516555,0.4755716735338554,0.1972453503267024,15.717927479451498,18.4914291746788,3.589465014881787,5.237018525855706
1964.121338912134,18.88496091831647,15536651.28546394,5940927.063005809,299229.26663882704,0.4137876204911873,0.1737185333486867,13.82836899623179,16.171401533470437,3.137472802861286,4.496802794648189
1964.36820083682,17.64683571210886,14429853.838340284,5543327.964649837,281469.19999994815,0.382484273343903,0.1615673887343383,12.94417801027245,15.11902687697057,2.8628591954291003,4.162211157450535
1964.6150627615064,15.255643314192254,12398388.19363514,4785192.625043038,244934.2320656016,0.3270503244247228,0.1390164296743266,11.209572217754062,13.07713649774421,2.415402560989365,3.563862191269935
1964.8619246861924,22.839119090625893,18447578.022347424,7153407.733891376,369090.0966047413,0.4842299833794473,0.2071359901913632,16.810741240177915,19.587829841797294,3.52702732689053,5.28403580551388
1965.1087866108787,17.13984504448724,13722719.357398134,5365942.450022978,279083.7496560313,0.3591016824981498,0.1532840618528559,12.60292110391391,14.712900867299004,2.5338177291088564,3.9197805563532726
1965.3556485355648,21.016341792773165,16622526.210533476,6585055.9019504925,345218.96343952464,0.434698956188833,0.1831075699757965,15.384054119567796,18.064761215293156,2.897303128106413,4.739559723717872
1965.602510460251,17.12161442289273,13377182.64313502,5369172.654239672,283682.1070641795,0.3495951373837845,0.1452558549960478,12.477082573592668,14.736641918957682,2.190859893829267,3.807237993243517
1965.8493723849367,22.22682272520451,17153399.20703993,6975855.5854973,371411.822764845,0.4479760326463821,0.1835169264753757,16.125220143900677,19.1560082050592,2.625627816307548,4.872866518899454
1966.0962343096237,20.546709199271,15708911.876832528,6407591.621117069,345838.1431788431,0.4099362021128118,0.170083154619016,14.853044404994533,17.71738603766557,2.3057168242025785,4.570586972114106
1966.343096234309,20.25671463003316,15413888.69073317,6204299.888836507,342843.1022507475,0.4018724108787186,0.1760365010254281,14.61073492742961,17.455026773158572,2.275951979957397,4.774499679360415
